Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Duration,Total_Pkts,Total_Bytes,Pkt_Len_Std,Pkt_Len_Max,Payload_Bytes_Total,IAT_Std,IAT_Max
172.29.34.1,172.29.34.194,53,38376,DNS,0.0194675922393798,2,364,79.0,261,0,0.0,0.0194675922393798
172.29.34.194,172.67.212.172,34618,443,UDP,0.0502235889434814,16,10233,791.5937222425086,2442,9561,0.0046155208051601,0.0142955780029296
104.18.30.55,172.29.34.194,443,54338,TCP,0.9193463325500488,10,688,4.4,78,0,0.1988254345498538,0.6333754062652588
172.29.34.194,85.114.131.234,37590,443,TCP,9.094001531600952,31,2074,2.821059497945219,78,0,0.6118295267845927,2.291850090026855
172.29.34.194,85.114.131.234,37600,443,TCP,10.31384515762329,12,820,4.149966532662911,78,0,2.855527630801021,9.965471029281616
172.29.34.1,172.29.34.194,53,58791,DNS,0.0042033195495605,2,206,8.0,111,0,0.0,0.0042033195495605
172.29.34.1,172.29.34.194,53,59762,DNS,0.0039601325988769,2,218,14.0,123,0,0.0,0.0039601325988769
172.29.34.1,172.29.34.194,53,36479,DNS,0.003847599029541,2,250,30.0,155,0,0.0,0.003847599029541
104.18.30.55,172.29.34.194,443,54338,TCP,1.984880685806274,12,11718,525.1878235450628,1983,10926,0.2736448935109722,0.8799934387207031
146.190.206.126,172.29.34.194,443,35376,TCP,2.115997552871704,12,820,4.149966532662911,78,0,0.4920720771648256,1.735109567642212
146.190.206.126,172.29.34.194,443,35394,TCP,2.115958213806152,12,820,4.149966532662911,78,0,0.4988508364949343,1.75720739364624
146.190.206.126,172.29.34.194,443,35412,TCP,10.33923292160034,12,820,4.149966532662911,78,0,2.853263060285899,9.960490942001345
146.190.206.126,172.29.34.194,443,35422,TCP,2.114506006240845,12,820,4.149966532662911,78,0,0.4353200972515402,1.547547578811646
172.217.16.72,172.29.34.194,443,35288,TCP,2.113966464996338,12,820,4.149966532662911,78,0,0.5048119353953097,1.775773286819458
172.217.16.72,172.29.34.194,443,35302,TCP,10.32142090797424,12,820,4.149966532662911,78,0,2.789487894236448,9.755549192428589
172.29.34.194,85.114.131.234,37590,443,TCP,3.888585329055786,11,12947,511.5960764651596,1963,12221,0.6308749544894732,2.028157234191895
172.29.34.194,85.114.131.234,37600,443,TCP,0.3051912784576416,8,8646,570.8133998952723,1963,8118,0.0738877561485223,0.2219069004058838
172.217.16.72,172.29.34.194,443,35302,TCP,0.3190865516662597,9,11793,411.3525117084967,1975,11199,0.0715315292580812,0.2257721424102783
146.190.206.126,172.29.34.194,443,35376,TCP,0.3335435390472412,9,9438,588.3555236608408,1965,8844,0.0727593365632412,0.22996187210083
146.190.206.126,172.29.34.194,443,35402,TCP,0.3317868709564209,9,9438,588.3555236608408,1965,8844,0.0704653131765944,0.2235329151153564
146.190.206.126,172.29.34.194,443,35412,TCP,0.3315849304199219,9,9438,588.3555236608408,1965,8844,0.0720152464287637,0.2274441719055175
172.29.34.1,172.29.34.194,53,36352,DNS,0.0003695487976074,2,256,31.0,159,0,0.0,0.0003695487976074
172.29.34.1,172.29.34.194,53,54028,DNS,0.0003232955932617,2,256,31.0,159,0,0.0,0.0003232955932617
172.29.34.194,91.215.100.75,33678,443,TCP,30.5510950088501,12,808,2.98142396999972,74,0,4.47748703623375,10.22130370140076
172.29.34.194,91.215.100.75,33694,443,TCP,30.55051875114441,12,808,2.98142396999972,74,0,4.477510464725407,10.22128224372864
172.29.34.194,91.215.100.75,33704,443,TCP,2.072890281677246,8,544,3.464101615137754,74,0,0.6172405601795108,1.79626202583313
172.29.34.194,91.215.100.75,33704,443,TCP,0.2293293476104736,2,3406,269.0,1972,3274,0.0,0.2293293476104736
172.29.34.194,91.215.100.75,33662,443,TCP,0.2289028167724609,2,3406,269.0,1972,3274,0.0,0.2289028167724609
172.29.34.194,91.215.100.75,33694,443,TCP,0.2284564971923828,2,3406,269.0,1972,3274,0.0,0.2284564971923828
172.29.34.194,91.215.100.75,33678,443,TCP,0.2279787063598632,2,3406,269.0,1972,3274,0.0,0.2279787063598632
146.75.121.91,172.29.34.205,443,44868,TCP,10.08093070983887,12,820,4.149966532662911,78,0,2.16759767615092,7.589052438735962
146.75.121.91,172.29.34.205,443,44868,TCP,4.334183931350708,13,15230,518.9635551728397,1980,14372,0.5859796900689876,2.028273105621338
172.29.34.216,2.19.96.169,41532,443,TCP,0.0295689105987548,2,180,0.0,90,48,0.0,0.0295689105987548
172.29.34.1,172.29.34.217,53,56415,DNS,0.0008912086486816,2,257,41.5,170,0,0.0,0.0008912086486816
172.29.34.1,172.29.34.217,53,49457,DNS,0.0006654262542724,2,257,41.5,170,0,0.0,0.0006654262542724
104.18.30.55,172.29.34.194,443,54354,TCP,0.009000539779663,3,202,9.428090415820634,74,0,0.0044871568679809,0.0089874267578125
172.29.34.1,172.29.34.194,53,59867,DNS,0.0064594745635986,2,188,8.0,102,0,0.0,0.0064594745635986
172.29.34.1,172.29.34.217,53,52920,DNS,0.0293817520141601,2,281,53.5,194,0,0.0,0.0293817520141601
172.29.34.1,172.29.34.217,53,51892,DNS,0.0282304286956787,2,441,133.5,354,0,0.0,0.0282304286956787
172.29.34.217,54.239.195.110,38708,443,TCP,0.0146296024322509,3,202,9.428090415820634,74,0,0.0073124170303344,0.0146272182464599
172.29.34.217,54.239.195.110,38720,443,TCP,0.0142014026641845,3,202,9.428090415820634,74,0,0.0070985555648803,0.0141992568969726
172.29.34.217,54.239.195.110,38728,443,TCP,0.014456033706665,3,202,9.428090415820634,74,0,0.0072211027145385,0.014449119567871
172.29.34.217,54.239.195.110,38730,443,TCP,0.0139985084533691,3,202,9.428090415820634,74,0,0.0069773197174072,0.0139765739440917
172.29.34.217,54.239.195.110,38734,443,TCP,0.0143539905548095,3,202,9.428090415820634,74,0,0.0071724653244018,0.0143494606018066
172.217.19.81,172.29.34.194,443,47124,TCP,1.714479446411133,12,820,4.149966532662911,78,0,0.3091309501883048,0.9331283569335938
172.29.34.217,54.239.195.89,52930,443,TCP,7.884055852890015,13,886,4.035346784185847,78,0,0.9978729300821172,3.454571008682251
172.29.34.217,54.239.195.89,52944,443,TCP,7.887814521789551,13,886,4.035346784185847,78,0,0.9979785573371932,3.454618692398072
172.29.34.217,54.239.195.89,52958,443,TCP,7.87704610824585,13,886,4.035346784185847,78,0,0.998162897773488,3.454571485519409
172.29.34.217,54.239.195.89,52958,443,TCP,13.64331722259522,19,20175,463.6319165206602,1967,18921,1.64698135251901,6.847747802734375
172.29.34.217,54.239.195.89,52944,443,TCP,13.64229702949524,19,20175,463.6319165206602,1967,18921,1.645429947409466,6.847841501235962
172.29.34.217,54.239.195.89,52930,443,TCP,13.64196038246155,19,20175,463.6319165206602,1967,18921,1.645989819743812,6.847784757614136
172.29.34.217,54.239.195.89,52924,443,TCP,13.64178681373596,19,20175,463.6319165206602,1967,18921,1.645826245579054,6.847797632217407
172.217.19.81,172.29.34.194,443,47124,TCP,0.7571635246276855,10,12457,434.1587382513451,1969,11797,0.148831449310055,0.4559731483459472
172.29.34.1,172.29.34.194,53,60997,DNS,0.0041966438293457,2,226,14.0,127,0,0.0,0.0041966438293457
142.251.39.234,172.29.34.194,443,58234,TCP,10.32803392410278,12,820,4.149966532662911,78,0,2.861859080009058,9.986717700958252
142.251.39.234,172.29.34.194,443,58242,TCP,1.651626110076904,12,820,4.149966532662911,78,0,0.3724252175970524,1.311001300811768
142.251.39.234,172.29.34.194,443,58250,TCP,10.32726836204529,12,820,4.149966532662911,78,0,2.862177822068325,9.98766279220581
142.251.39.234,172.29.34.194,443,58234,TCP,0.3194386959075928,13,17380,345.8649050487469,1979,16522,0.0604608919969523,0.2222084999084472
142.251.39.234,172.29.34.194,443,58242,TCP,0.3189184665679931,13,17381,345.8507904151286,1979,16523,0.0604551089671848,0.2221894264221191
142.251.39.234,172.29.34.194,443,58250,TCP,0.3176853656768799,13,17381,345.8507904151286,1979,16523,0.0604724392002079,0.2222282886505127
172.29.34.217,3.160.39.16,35176,443,TCP,8.321677684783936,13,886,4.035346784185847,78,0,0.9892923910514364,3.4566490650177
172.29.34.217,3.160.39.16,35176,443,TCP,14.51014685630798,19,20166,464.1997313460204,1967,18912,1.728554968187355,7.294379472732544
172.217.19.78,172.29.34.194,443,57460,TCP,1.303005933761597,12,820,4.149966532662911,78,0,0.2740060237222416,0.9607045650482178
172.217.19.78,172.29.34.194,443,57474,TCP,1.300183534622192,12,820,4.149966532662911,78,0,0.2734783155893251,0.95914626121521
172.217.19.78,172.29.34.194,443,57490,TCP,1.301474094390869,12,820,4.149966532662911,78,0,0.2736737149032469,0.9598748683929444
172.217.19.78,172.29.34.194,443,57496,TCP,1.302040815353394,12,820,4.149966532662911,78,0,0.2719576542454752,0.9530024528503418
172.217.19.78,172.29.34.194,443,57512,TCP,1.30128026008606,12,820,4.149966532662911,78,0,0.2717892707508954,0.9524521827697754
172.217.19.78,172.29.34.194,443,57514,TCP,1.300260066986084,12,820,4.149966532662911,78,0,0.2719344223093326,0.9527871608734132
172.217.19.78,172.29.34.194,443,57460,TCP,0.3195071220397949,10,11636,528.704302989866,1977,10976,0.0690985602480622,0.2264790534973144
172.217.19.78,172.29.34.194,443,57490,TCP,0.3176374435424804,10,11638,528.7112255286434,1977,10978,0.0683768092668814,0.224257230758667
172.217.19.78,172.29.34.194,443,57474,TCP,0.3165819644927978,10,11638,528.7112255286434,1977,10978,0.068302615574465,0.2239694595336914
172.217.19.78,172.29.34.194,443,57496,TCP,0.3243882656097412,10,11638,528.7112255286434,1977,10978,0.07029419548258,0.2303383350372314
172.217.19.78,172.29.34.194,443,57512,TCP,0.3242969512939453,10,11638,528.7112255286434,1977,10978,0.0702505087975361,0.2302610874176025
172.217.19.78,172.29.34.194,443,57514,TCP,0.3234255313873291,10,11637,528.707679157396,1977,10977,0.070288666372531,0.2303526401519775
142.251.39.225,172.29.34.194,443,57228,TCP,2.120898723602295,15,1018,3.827386691841953,78,0,0.2108529155531317,0.6660113334655762
142.251.39.225,172.29.34.194,443,57254,TCP,1.229570627212524,12,820,4.149966532662911,78,0,0.215403981961451,0.6660113334655762
142.251.39.225,172.29.34.194,443,57228,TCP,0.758613109588623,13,17164,353.6298335429261,1976,16306,0.1337006310619186,0.4559831619262695
142.251.39.225,172.29.34.194,443,57248,TCP,0.75779128074646,13,17165,353.5746115279769,1976,16307,0.1337130702985082,0.4560115337371826
142.251.39.225,172.29.34.194,443,57254,TCP,0.7587332725524902,13,17166,353.5195817413177,1976,16308,0.1336654069645014,0.4559946060180664
172.29.34.1,172.29.34.194,53,52420,DNS,0.0035438537597656,2,188,8.0,102,0,0.0,0.0035438537597656
172.29.34.1,172.29.34.194,53,54174,DNS,0.0034854412078857,2,200,14.0,114,0,0.0,0.0034854412078857
172.29.34.202,195.200.71.145,54840,443,TCP,0.1480543613433838,18,1204,2.514157444218835,74,0,0.0103261915247144,0.0284903049468994
172.29.34.202,195.200.71.145,54840,443,TCP,0.09727144241333,20,36734,1137.465608271301,2802,35414,0.0087327667255733,0.031174898147583
172.29.34.202,195.200.71.145,54844,443,TCP,0.1800704002380371,43,2890,3.400124071162245,78,0,0.0073555260279412,0.0267550945281982
172.29.34.202,195.200.71.145,54870,443,TCP,10.79081296920776,12,820,4.149966532662911,78,0,2.774025476119309,9.733060598373411
172.29.34.202,195.200.71.145,54876,443,TCP,10.79049324989319,12,820,4.149966532662911,78,0,2.844999800631721,9.95806336402893
172.29.34.202,195.200.71.145,54886,443,TCP,10.79682993888855,12,820,4.149966532662911,78,0,2.844060824704646,9.955719470977783
172.29.34.202,195.200.71.145,54876,443,TCP,0.7792072296142578,9,9713,563.0401165454431,1964,9119,0.1550273317615088,0.4597125053405761
172.29.34.202,195.200.71.145,54870,443,TCP,0.7791826725006104,6,9363,473.2211428074617,2599,8967,0.1708250692807502,0.4600672721862793
172.29.34.202,195.200.71.145,54886,443,TCP,0.7857074737548828,9,9713,563.0401165454431,1964,9119,0.1546628059173259,0.4579904079437256
172.29.34.202,195.200.71.145,54902,443,TCP,0.3555648326873779,9,11618,628.5663483841524,2599,11024,0.0737655639433419,0.2335140705108642
172.29.34.1,172.29.34.202,53,48306,DNS,0.0770454406738281,2,227,23.5,137,0,0.0,0.0770454406738281
172.29.34.1,172.29.34.202,53,41504,DNS,0.0783209800720214,2,254,37.0,164,0,0.0,0.0783209800720214
172.29.34.202,195.200.71.145,54914,443,TCP,0.343172550201416,9,11618,628.5663483841524,2599,11024,0.0739599242607172,0.2336339950561523
172.29.34.1,172.29.34.202,53,59309,DNS,0.0223243236541748,2,215,25.5,133,0,0.0,0.0223243236541748
172.29.34.1,172.29.34.202,53,46156,DNS,0.022146463394165,2,242,39.0,160,0,0.0,0.022146463394165
172.29.34.1,172.29.34.202,53,57993,DNS,0.000953197479248,2,227,21.5,135,0,0.0,0.000953197479248
172.29.34.202,195.200.71.145,54918,443,TCP,10.81047677993774,12,820,4.149966532662911,78,0,2.846269053242767,9.96371364593506
172.29.34.202,195.200.71.145,54918,443,TCP,0.7925698757171631,9,9703,563.3488053978724,1962,9109,0.1553347891103929,0.4584956169128418
172.29.34.202,195.200.71.145,54930,443,TCP,0.7915680408477783,9,9703,563.3488053978724,1962,9109,0.155400641439826,0.4585816860198974
172.29.34.1,172.29.34.202,53,44640,DNS,0.0003013610839843,2,219,21.5,131,0,0.0,0.0003013610839843
172.29.34.1,172.29.34.202,53,50266,DNS,0.0003011226654052,2,219,21.5,131,0,0.0,0.0003011226654052
172.29.34.202,195.200.71.141,47270,443,TCP,0.8788712024688721,80,5724,9.262693992570414,94,0,0.0347652254278825,0.2405195236206054
172.29.34.1,172.29.34.194,53,37295,DNS,0.0329024791717529,2,260,38.0,168,0,0.0,0.0329024791717529
172.29.34.1,172.29.34.194,53,45808,DNS,0.032764196395874,2,200,8.0,108,0,0.0,0.032764196395874
172.29.34.1,172.29.34.194,53,45592,DNS,0.0327162742614746,2,260,38.0,168,0,0.0,0.0327162742614746
172.29.34.202,195.200.71.141,47268,443,TCP,0.8206844329833984,15,12023,585.5236820336323,1970,11033,0.0780186761543574,0.2356913089752197
141.91.175.79,172.29.34.194,443,49234,TCP,0.7820219993591309,16,932,5.425633603552677,74,0,0.1822987715549701,0.7337319850921631
141.91.175.79,172.29.34.194,443,49234,TCP,0.7564165592193604,12,11176,593.4745618436864,1960,10528,0.1381411534833022,0.4560215473175049
141.91.175.79,172.29.34.194,443,49242,TCP,0.766150712966919,16,932,5.425633603552677,74,0,0.1796762478219437,0.7229230403900146
141.91.175.79,172.29.34.194,443,49242,TCP,0.743722677230835,12,11177,593.3733308147765,1960,10529,0.1361944858899779,0.446995735168457
172.29.34.216,2.19.96.169,41534,443,TCP,0.0271408557891845,2,180,0.0,90,48,0.0,0.0271408557891845
141.91.175.79,172.29.34.194,443,49246,TCP,2.488773822784424,14,9921,517.7425735333918,1384,9165,0.6196923959669496,2.335484266281128
172.29.34.216,54.38.164.114,41250,443,TCP,10.8648271560669,12,728,5.557777333511022,74,0,2.78788112365728,9.783624172210692
172.29.34.216,54.38.164.114,41250,443,TCP,0.8143455982208252,7,8700,463.957950241007,1958,8322,0.1711623119816918,0.4719521999359131
172.29.34.202,185.89.210.90,38422,443,TCP,11.49056673049927,13,894,4.263509680169544,78,0,2.748618431305248,10.02403354644775
172.29.34.202,185.89.210.153,35288,443,TCP,10.85056924819946,11,742,3.08555686335948,74,0,2.971085433433275,9.97124719619751
172.29.34.202,185.89.210.153,35288,443,TCP,0.8133490085601807,8,8749,575.9483348139831,1968,8221,0.1653741664983011,0.4720120429992676
172.29.34.200,34.120.237.76,41434,443,TCP,10.7823543548584,12,820,4.149966532662911,78,0,2.853418996930741,9.983806371688845
172.29.34.216,51.38.13.222,48426,443,TCP,10.79361248016357,11,668,5.801111321288661,74,0,2.285192584638237,7.591875076293945
172.29.34.216,51.38.13.222,48426,443,TCP,4.336113214492798,11,13082,517.1497217544874,1958,12488,0.6173524908264627,2.028397560119629
172.29.34.1,172.29.34.217,53,57951,DNS,0.0256564617156982,2,444,112.0,334,0,0.0,0.0256564617156982
172.29.34.217,54.239.195.103,51406,443,TCP,10.27803230285644,11,754,4.271760045262083,78,0,2.301165156995749,7.595651388168335
172.29.34.217,54.239.195.103,51406,443,TCP,3.839514255523682,13,16687,403.8841300825577,1990,15829,0.594964676374597,2.028202295303345
172.29.34.1,172.29.34.200,53,53712,DNS,0.0005879402160644,2,392,96.0,292,0,0.0,0.0005879402160644
172.29.34.200,185.125.190.96,53324,80,TCP,0.0783066749572753,9,795,57.6040122059412,251,0,0.0125421478461432,0.0274946689605712
172.29.34.200,185.125.190.96,53324,80,TCP,0.0,1,154,0.0,154,0,0.0,0.0
172.29.34.202,185.89.210.90,38422,443,TCP,0.3502821922302246,8,8748,573.3310561970283,1968,8220,0.076022053868441,0.2309017181396484
fe80::3a7c:76ff:fed2:ce1,ff02::c,40099,3702,UDP,0.0,1,669,0.0,669,607,0.0,0.0
172.29.34.1,172.29.34.194,53,45120,DNS,0.0808496475219726,2,212,8.0,114,0,0.0,0.0808496475219726
172.29.34.1,172.29.34.194,53,41952,DNS,0.0808069705963134,2,268,36.0,170,0,0.0,0.0808069705963134
172.29.34.194,92.205.20.167,54448,443,TCP,10.8044011592865,12,820,4.149966532662911,78,0,2.847614051799705,9.967238426208496
172.29.34.194,92.205.20.167,54454,443,TCP,3.311591386795044,12,820,4.149966532662911,78,0,0.7133807899646758,2.476000785827637
172.29.34.194,92.205.20.167,54464,443,TCP,10.8043315410614,12,820,4.149966532662911,78,0,2.778729632945144,9.749094486236572
172.29.34.194,92.205.20.167,54454,443,TCP,0.7857303619384766,9,9589,576.6653393262395,1978,8995,0.1572047408616831,0.4640018939971924
172.29.34.194,92.205.20.167,54464,443,TCP,0.7827014923095703,9,9589,576.6653393262395,1978,8995,0.1571193993381326,0.4640281200408935
172.29.34.1,172.29.34.200,53,53716,DNS,0.0007312297821044,2,234,30.0,147,0,0.0,0.0007312297821044
172.29.34.1,172.29.34.200,53,46248,DNS,0.0007598400115966,2,257,41.5,170,0,0.0,0.0007598400115966
172.29.34.1,172.29.34.200,53,34294,DNS,0.0003132820129394,2,229,25.5,140,0,0.0,0.0003132820129394
172.29.34.200,185.15.59.224,60314,443,TCP,0.4352307319641113,15,982,8.114732829174901,78,0,0.0606468041890428,0.2328369617462158
172.29.34.200,185.15.59.224,60314,443,TCP,0.4043869972229004,8,9355,509.7459998616959,1967,8827,0.0764840538158245,0.2320048809051513
16.144.196.40,172.29.34.217,443,47912,TCP,1.439360857009888,7,8916,460.9622588473298,1972,8454,0.2152260392354037,0.629070520401001
172.29.34.80,239.255.255.250,55699,3702,UDP,0.0,1,649,0.0,649,607,0.0,0.0
fe80::3a7c:76ff:fed2:ce1,ff02::c,41349,3702,UDP,0.0,1,669,0.0,669,607,0.0,0.0
172.29.34.80,239.255.255.250,34927,3702,UDP,0.0,1,649,0.0,649,607,0.0,0.0
fe80::3a7c:76ff:fed2:ce1,ff02::c,56080,3702,UDP,0.0,1,669,0.0,669,607,0.0,0.0
172.29.34.216,54.239.195.67,38736,443,TCP,8.296074628829956,13,886,4.035346784185847,78,0,0.989995765749911,3.458168983459473
172.29.34.216,54.239.195.67,38744,443,TCP,8.298672676086426,13,886,4.035346784185847,78,0,0.990084940046548,3.458236455917358
172.29.34.216,54.239.195.67,38754,443,TCP,8.303351640701294,13,886,4.035346784185847,78,0,0.9902486607998168,3.458321809768677
172.29.34.216,54.239.195.67,38740,443,TCP,14.32145500183106,19,20329,457.0148533442707,1979,19075,1.692476408305614,7.103553295135498
172.29.34.216,54.239.195.67,38754,443,TCP,14.32116031646728,19,20329,457.0148533442707,1979,19075,1.691016877131647,7.103577136993408
172.29.34.216,54.239.195.67,38736,443,TCP,14.32092595100403,19,20329,457.0148533442707,1979,19075,1.692239276594374,7.103559970855713
172.29.34.216,54.239.195.67,38744,443,TCP,14.32053232192993,19,20329,457.0148533442707,1979,19075,1.691824046744477,7.103548288345337
172.29.34.1,172.29.34.194,53,47331,DNS,0.0965244770050048,2,279,44.5,184,0,0.0,0.0965244770050048
172.29.34.1,172.29.34.194,53,48158,DNS,0.0002849102020263,2,257,37.5,166,0,0.0,0.0002849102020263
172.29.34.194,212.184.216.56,37016,443,TCP,10.87288188934326,12,820,4.149966532662911,78,0,2.843058130539866,9.958637952804564
172.29.34.194,212.184.216.56,37020,443,TCP,4.851400852203369,12,820,4.149966532662911,78,0,1.06217120338043,3.744450330734253
172.29.34.194,212.184.216.56,37020,443,TCP,0.839818000793457,7,8925,460.3681756408203,1975,8463,0.1721550495635041,0.4800171852111816
172.29.34.194,212.184.216.56,37016,443,TCP,0.8393504619598389,9,9515,583.2454748651011,1975,8921,0.160938586493731,0.4799807071685791
172.29.34.194,212.184.216.56,37012,443,TCP,0.8395383358001709,9,9515,583.2454748651011,1975,8921,0.1608932727841947,0.4799420833587646
172.29.34.80,239.255.255.250,44785,3702,UDP,0.0,1,649,0.0,649,607,0.0,0.0
146.75.121.91,172.29.34.205,443,34116,TCP,10.0004198551178,12,820,4.149966532662911,78,0,2.194177982471337,7.596749782562256
146.75.121.91,172.29.34.205,443,34116,TCP,3.88602876663208,13,15230,518.9635551728397,1980,14372,0.5933799082760399,2.028067111968994
172.29.34.1,172.29.34.201,53,36924,DNS,0.0008728504180908,2,248,26.0,150,0,0.0,0.0008728504180908
172.29.34.1,172.29.34.201,53,58144,DNS,0.0007469654083251,2,241,34.5,155,0,0.0,0.0007469654083251
172.29.34.1,172.29.34.201,53,45345,DNS,0.0007574558258056,2,352,90.0,266,0,0.0,0.0007574558258056
172.29.34.201,34.36.137.203,60733,443,UDP,0.1159756183624267,19,21352,1894.778408900778,8806,20554,0.0120723678531232,0.0445613861083984
146.75.121.91,172.29.34.201,443,55970,TCP,3.976639270782471,13,15181,523.6681500348735,1978,14323,0.5882943982446216,2.027684688568115
172.29.34.216,54.239.195.67,38766,443,TCP,10.27103352546692,11,754,4.271760045262083,78,0,2.301583189889402,7.595697164535522
172.29.34.217,54.239.195.110,42642,443,TCP,69.22714114189148,372,1638288,5415.765193803051,38370,1613736,3.044309918310788,58.22519183158875
172.29.34.202,195.200.71.145,33724,443,TCP,1.382502317428589,15,1018,3.827386691841953,78,0,0.1297703577178303,0.4479215145111084
172.29.34.202,195.200.71.145,33724,443,TCP,0.3578774929046631,9,9713,563.0401165454431,1964,9119,0.0735512442850629,0.2328608036041259
172.29.34.200,185.15.59.224,40874,443,TCP,10.41357183456421,12,820,4.149966532662911,78,0,2.858290646429212,9.982795238494871
172.29.34.200,185.15.59.224,40874,443,TCP,0.3697998523712158,9,9451,588.2556973222603,1969,8857,0.0759231429165689,0.237546682357788
172.29.34.200,185.15.59.240,56462,443,TCP,0.3744726181030273,8,8698,570.851064201513,1971,8170,0.0796413878266349,0.2395586967468261
172.29.34.202,195.200.71.145,33736,443,TCP,0.0289969444274902,3,202,9.428090415820634,74,0,0.0144901275634765,0.0289885997772216
172.29.34.202,195.200.71.145,33744,443,TCP,0.028083324432373,3,202,9.428090415820634,74,0,0.0140190124511718,0.0280606746673584
172.29.34.202,195.200.71.145,33750,443,TCP,0.029482364654541,3,202,9.428090415820634,74,0,0.014733076095581,0.0294742584228515
172.29.34.202,195.200.71.145,33754,443,TCP,0.0275180339813232,3,202,9.428090415820634,74,0,0.013757586479187,0.0275166034698486
172.29.34.202,195.200.71.145,33770,443,TCP,1.03870677947998,3,202,9.428090415820634,74,0,0.5193288326263428,1.038682222366333
172.29.34.1,172.29.34.202,53,60314,DNS,0.0032382011413574,2,186,8.0,101,0,0.0,0.0032382011413574
172.29.34.1,172.29.34.202,53,50248,DNS,0.0025150775909423,2,222,14.0,125,0,0.0,0.0025150775909423
172.29.34.202,195.200.71.145,33778,443,TCP,0.0291609764099121,3,202,9.428090415820634,74,0,0.014556884765625,0.029137372970581
172.29.34.202,195.200.71.145,33786,443,TCP,1.028614521026611,3,202,9.428090415820634,74,0,0.5142669677734375,1.028574228286743
172.29.34.202,195.200.71.145,33798,443,TCP,0.0288944244384765,3,202,9.428090415820634,74,0,0.0144398212432861,0.0288870334625244
172.29.34.202,195.200.71.145,33812,443,TCP,0.0288259983062744,3,202,9.428090415820634,74,0,0.0144063234329223,0.0288193225860595
172.29.34.216,54.37.169.0,35744,443,TCP,0.7924225330352783,8,8779,580.3505271600949,1958,8347,0.1628893294392944,0.464979887008667
172.217.19.67,172.29.34.202,443,40710,UDP,1.940119981765747,16,9990,696.8348867378843,2546,9318,0.4596384354881039,1.848842859268188
142.251.209.131,172.29.34.202,443,45545,UDP,0.0700104236602783,14,10659,550.3848792491691,1294,10071,0.0086637561139761,0.0233666896820068
142.251.39.232,172.29.34.202,443,58026,TCP,10.78519129753113,12,820,4.149966532662911,78,0,2.861066733191545,10.00871801376343
142.251.39.232,172.29.34.202,443,58042,TCP,4.331341981887817,12,820,4.149966532662911,78,0,1.018679868879904,3.561762571334839
142.251.39.232,172.29.34.202,443,58042,TCP,0.7462246417999268,11,12280,558.603986043011,1975,11554,0.1408833968448221,0.4484896659851074
142.251.39.232,172.29.34.202,443,58054,TCP,0.7458770275115967,10,12214,472.7282940548407,1975,11554,0.1461739867970833,0.4484536647796631
142.251.39.232,172.29.34.202,443,58026,TCP,0.7531988620758057,10,12215,472.5590439299622,1975,11555,0.1467036249965166,0.4480259418487549
172.29.34.1,172.29.34.202,53,52609,DNS,0.0008227825164794,2,194,8.0,105,0,0.0,0.0008227825164794
172.217.16.81,172.29.34.202,443,43042,UDP,0.1011629104614257,14,11629,526.86439121912,1294,11041,0.0124744755274782,0.0429630279541015
172.29.34.1,172.29.34.202,53,55157,DNS,0.0038397312164306,2,214,8.0,115,0,0.0,0.0038397312164306
142.251.209.138,172.29.34.202,443,55903,UDP,0.10020112991333,17,12084,537.3654945569956,1294,11370,0.0116713184301178,0.0434904098510742
172.29.34.1,172.29.34.200,53,52467,DNS,0.0030179023742675,2,233,25.5,142,0,0.0,0.0030179023742675
172.29.34.1,172.29.34.200,53,43920,DNS,0.0006179809570312,2,229,25.5,140,0,0.0,0.0006179809570312
172.29.34.1,172.29.34.200,53,54598,DNS,0.0027589797973632,2,198,8.0,107,0,0.0,0.0027589797973632
172.29.34.1,172.29.34.194,53,34691,DNS,0.0301756858825683,2,222,8.0,119,0,0.0,0.0301756858825683
141.91.175.79,172.29.34.194,443,54654,TCP,2.019100189208984,16,952,6.5,74,0,0.3307514474374183,1.057542324066162
141.91.175.79,172.29.34.194,443,54664,TCP,0.7620441913604736,12,11210,594.0497781237603,1971,10562,0.1386533645309803,0.4549980163574219
172.217.19.78,172.29.34.202,443,53644,UDP,0.0653860569000244,17,10756,559.764421531466,1598,10042,0.0073628866744772,0.0198121070861816
164.132.77.106,172.29.34.216,443,57340,TCP,10.38441157341003,12,728,5.557777333511022,74,0,2.852603689749738,9.962312698364258
172.29.34.1,172.29.34.216,53,53937,DNS,0.0064916610717773,2,394,111.0,308,0,0.0,0.0064916610717773
172.29.34.1,172.29.34.216,53,44277,DNS,0.0006425380706787,2,325,76.5,239,0,0.0,0.0006425380706787
141.91.175.79,172.29.34.194,443,54666,TCP,0.7864913940429688,16,932,5.425633603552677,74,0,0.182754520910824,0.7355856895446777
141.91.175.79,172.29.34.194,443,54666,TCP,0.7613906860351562,12,11210,594.0497781237603,1971,10562,0.1384662634597182,0.4570555686950683
172.217.19.67,172.29.34.202,443,60191,UDP,0.1066138744354248,17,15093,997.025590284252,3798,14379,0.0101497581557193,0.029505968093872
142.251.209.142,172.29.34.202,443,47316,UDP,1.742298364639282,31,15681,613.0612818273182,2546,14379,0.2628568117161551,1.4723060131073
